"pokemon_species_id","identifier","ja_hrkt","ja_roma","ko","zh_hant","fr","de","es","it","en","ja","zh_hans"
"631","heatmor","アリクイポケモン",,"개미핥기포켓몬","食蟻獸寶可夢","Pokémon Tamanoir","Ameisenbären-Pokémon","Pokémon Hormiguero","Pokémon Formichiere","Anteater Pokémon","アリクイポケモン","食蚁兽宝可梦"
"632","durant","てつアリポケモン",,"철개미포켓몬","鐵蟻寶可夢","Pokémon Fourmi Dure","Eisenameisen-Pokémon","Pokémon Hormigacero","Pokémon Ferformica","Iron Ant Pokémon","てつアリポケモン","铁蚁宝可梦"
"633","deino","そぼうポケモン",,"폭거포켓몬","粗魯寶可夢","Pokémon Rude","Haudrauf-Pokémon","Pokémon Tosco","Pokémon Impeto","Irate Pokémon","そぼうポケモン","粗鲁宝可梦"
"634","zweilous","らんぼうポケモン",,"흉포포켓몬","粗暴寶可夢","Pokémon Violent","Grobheits-Pokémon","Pokémon Violento","Pokémon Irruenza","Hostile Pokémon","らんぼうポケモン","粗暴宝可梦"
"635","hydreigon","きょうぼうポケモン",,"난폭포켓몬","凶暴寶可夢","Pokémon Brutal","Brutal-Pokémon","Pokémon Voraz","Pokémon Brutale","Brutal Pokémon","きょうぼうポケモン","凶暴宝可梦"
"636","larvesta","たいまつポケモン",,"횃불포켓몬","火炬寶可夢","Pokémon Torche","Fackel-Pokémon","Pokémon Antorcha","Pokémon Torcia","Torch Pokémon","たいまつポケモン","火炬宝可梦"
"637","volcarona","たいようポケモン",,"태양포켓몬","太陽寶可夢","Pokémon Soleil","Sonnen-Pokémon","Pokémon Sol","Pokémon Sole","Sun Pokémon","たいようポケモン","太阳宝可梦"
"638","cobalion","てっしんポケモン",,"철심포켓몬","鐵心寶可夢","Pokémon Cœur de Fer","Eisenkern-Pokémon","Pokémon Tesón Acero","Pokémon Metalcuore","Iron Will Pokémon","てっしんポケモン","铁心宝可梦"
"639","terrakion","がんくつポケモン",,"암굴포켓몬","岩窟寶可夢","Pokémon Grotte","Felsenhöhlen-Pokémon","Pokémon Gruta","Pokémon Caverna","Cavern Pokémon","がんくつポケモン","岩窟宝可梦"
"640","virizion","そうげんポケモン",,"초원포켓몬","草原寶可夢","Pokémon Plaine Verte","Wiesen-Pokémon","Pokémon Prado","Pokémon Prateria","Grassland Pokémon","そうげんポケモン","草原宝可梦"
"641","tornadus","せんぷうポケモン",,"선풍포켓몬","旋風寶可夢","Pokémon Tornade","Wirbelsturm-Pokémon","Pokémon Torbellino","Pokémon Turbinio","Cyclone Pokémon","せんぷうポケモン","旋风宝可梦"
"642","thundurus","らいげきポケモン",,"뇌격포켓몬","雷擊寶可夢","Pokémon Foudroyeur","Torpedo-Pokémon","Pokémon Centella","Pokémon Fulminante","Bolt Strike Pokémon","らいげきポケモン","雷击宝可梦"
"643","reshiram","はくようポケモン",,"백양포켓몬","白陽寶可夢","Pokémon Blanc Réel","Wahres Weiß-Pokémon","Pokémon Blanco Veraz","Pokémon Bianco Verità","Vast White Pokémon","はくようポケモン","白阳宝可梦"
"644","zekrom","こくいんポケモン",,"흑음포켓몬","黑陰寶可夢","Pokémon Noir Idéal","Reines Schwarz-Pokémon","Pokémon Negro Puro","Pokémon Nero Ideale","Deep Black Pokémon","こくいんポケモン","黑阴宝可梦"
"645","landorus","ほうじょうポケモン",,"풍요포켓몬","豐饒寶可夢","Pokémon Fertilité","Reichtums-Pokémon","Pokémon Fertilidad","Pokémon Fertilità","Abundance Pokémon","ほうじょうポケモン","丰饶宝可梦"
"646","kyurem","きょうかいポケモン",,"경계포켓몬","境界寶可夢","Pokémon Frontière","Schwellen-Pokémon","Pokémon Frontera","Pokémon Confine","Boundary Pokémon","きょうかいポケモン","境界宝可梦"
"647","keldeo","わかごまポケモン",,"망아지포켓몬","幼馬寶可夢","Pokémon Poulain","Fohlen-Pokémon","Pokémon Potro","Pokémon Puledro","Colt Pokémon","わかごまポケモン","幼马宝可梦"
"648","meloetta","せんりつポケモン",,"선율포켓몬","旋律寶可夢","Pokémon Mélodie","Melodie","Pokémon Melodía","Pokémon Melodia","Melody Pokémon","せんりつポケモン","旋律宝可梦"
"649","genesect","こせいだいポケモン",,"고생대포켓몬","古生代寶可夢","Pokémon Paléozoïque","Paläozoikums-Pokémon","Pokémon Paleozoico","Pokémon Paleozoico","Paleozoic Pokémon","こせいだいポケモン","古生代宝可梦"
"650","chespin","いがぐりポケモン",,"밤송이포켓몬","刺栗寶可夢","Pokémon Bogue","Stachelkopf","Pokémon Erizo","Pokémon Castanriccio","Spiny Nut Pokémon","いがぐりポケモン","刺栗宝可梦"
"651","quilladin","とげよろいポケモン",,"가시갑옷포켓몬","刺鎧寶可夢","Pokémon Épinarmure","Spitzpanzer","Pokémon Corazaespín","Pokémon Spincorazza","Spiny Armor Pokémon","とげよろいポケモン","刺铠宝可梦"
"652","chesnaught","とげよろいポケモン",,"가시갑옷포켓몬","刺鎧寶可夢","Pokémon Épinarmure","Spitzpanzer","Pokémon Corazaespín","Pokémon Spincorazza","Spiny Armor Pokémon","とげよろいポケモン","刺铠宝可梦"
"653","fennekin","キツネポケモン",,"여우포켓몬","狐狸寶可夢","Pokémon Renard","Fuchs","Pokémon Zorro","Pokémon Volpe","Fox Pokémon","キツネポケモン","狐狸宝可梦"
"654","braixen","キツネポケモン",,"여우포켓몬","狐狸寶可夢","Pokémon Renard","Fuchs","Pokémon Zorro","Pokémon Volpe","Fox Pokémon","キツネポケモン","狐狸宝可梦"
"655","delphox","キツネポケモン",,"여우포켓몬","狐狸寶可夢","Pokémon Renard","Fuchs","Pokémon Zorro","Pokémon Volpe","Fox Pokémon","キツネポケモン","狐狸宝可梦"
"656","froakie","あわがえるポケモン",,"거품개구리포켓몬","泡蛙寶可夢","Pokémon Crapobulle","Blubbfrosch","Pokémon Burburrana","Pokémon Schiumorana","Bubble Frog Pokémon","あわがえるポケモン","泡蛙宝可梦"
"657","frogadier","あわがえるポケモン",,"거품개구리포켓몬","泡蛙寶可夢","Pokémon Crapobulle","Blubbfrosch","Pokémon Burburrana","Pokémon Schiumorana","Bubble Frog Pokémon","あわがえるポケモン","泡蛙宝可梦"
"658","greninja","しのびポケモン",,"시노비포켓몬","忍者寶可夢","Pokémon Ninja","Ninja","Pokémon Ninja","Pokémon Ninja","Ninja Pokémon","しのびポケモン","忍者宝可梦"
"659","bunnelby","あなほりポケモン",,"땅구멍파기포켓몬","挖洞寶可夢","Pokémon Fouisseur","Baugräber-Pokémon","Pokémon Excavador","Pokémon Scavabuche","Digging Pokémon","あなほりポケモン","挖洞宝可梦"
"660","diggersby","あなほりポケモン",,"땅구멍파기포켓몬","挖洞寶可夢","Pokémon Fouisseur","Baugräber-Pokémon","Pokémon Excavador","Pokémon Scavabuche","Digging Pokémon","あなほりポケモン","挖洞宝可梦"
"661","fletchling","コマドリポケモン",,"울새포켓몬","知更鳥寶可夢","Pokémon Rougegorge","Rotkehlchen-Pokémon","Pokémon Petirrojo","Pokémon Pettirosso","Tiny Robin Pokémon","コマドリポケモン","知更鸟宝可梦"
"662","fletchinder","ひのこポケモン",,"불티포켓몬","火花寶可夢","Pokémon Braise","Funkenregen-Pokémon","Pokémon Lumbre","Pokémon Sfavillante","Ember Pokémon","ひのこポケモン","火花宝可梦"
"663","talonflame","れっかポケモン",,"열화포켓몬","烈火寶可夢","Pokémon Fournaise","Stichflammen-Pokémon","Pokémon Flamígero","Pokémon Ardifiamma","Scorching Pokémon","れっかポケモン","烈火宝可梦"
"664","scatterbug","こなふきポケモン",,"가루뿜기포켓몬","噴粉寶可夢","Pokémon Exhalécaille","Puderinsekt","Pokémon Tiraescamas","Pokémon Tirascaglie","Scatterdust Pokémon","こなふきポケモン","喷粉宝可梦"
"665","spewpa","こなふきポケモン",,"가루뿜기포켓몬","噴粉寶可夢","Pokémon Exhalécaille","Puderinsekt","Pokémon Tiraescamas","Pokémon Tirascaglie","Scatterdust Pokémon","こなふきポケモン","喷粉宝可梦"
"666","vivillon","りんぷんポケモン",,"인분포켓몬","鱗粉寶可夢","Pokémon Lépidécaille","Flügelstaub","Pokémon Escamaposa","Pokémon Farfascaglia","Scale Pokémon","りんぷんポケモン","鳞粉宝可梦"
"667","litleo","わかじしポケモン",,"어린사자포켓몬","幼獅寶可夢","Pokémon Lionceau","Junglöwe","Pokémon Leoncito","Pokémon Leoncino","Lion Cub Pokémon","わかじしポケモン","幼狮宝可梦"
"668","pyroar","おうじゃポケモン",,"임금포켓몬","王者寶可夢","Pokémon Royal","Monarch","Pokémon Regio","Pokémon Reale","Royal Pokémon","おうじゃポケモン","王者宝可梦"
"669","flabebe","いちりんポケモン",,"한송이포켓몬","單朵寶可夢","Pokémon Uniflore","Einblütler","Pokémon Monoflor","Pokémon Monofiore","Single Bloom Pokémon","いちりんポケモン","单朵宝可梦"
"670","floette","いちりんポケモン",,"한송이포켓몬","單朵寶可夢","Pokémon Uniflore","Einblütler","Pokémon Monoflor","Pokémon Monofiore","Single Bloom Pokémon","いちりんポケモン","单朵宝可梦"
"671","florges","ガーデンポケモン",,"가든포켓몬","花園寶可夢","Pokémon Jardin","Garten","Pokémon Jardín","Pokémon Giardino","Garden Pokémon","ガーデンポケモン","花园宝可梦"
"672","skiddo","ライドポケモン",,"라이드포켓몬","坐騎寶可夢","Pokémon Monture","Ritt","Pokémon Montura","Pokémon Cavalcatura","Mount Pokémon","ライドポケモン","坐骑宝可梦"
"673","gogoat","ライドポケモン",,"라이드포켓몬","坐騎寶可夢","Pokémon Monture","Ritt","Pokémon Montura","Pokémon Cavalcatura","Mount Pokémon","ライドポケモン","坐骑宝可梦"
"674","pancham","やんちゃポケモン",,"개구쟁이포켓몬","頑皮寶可夢","Pokémon Garnement","Verspielt-Pokémon","Pokémon Juguetón","Pokémon Briccone","Playful Pokémon","やんちゃポケモン","顽皮宝可梦"
"675","pangoro","こわもてポケモン",,"무서운얼굴포켓몬","惡顏寶可夢","Pokémon Patibulaire","Gaunerblick-Pokémon","Pokémon Rostro Fiero","Pokémon Occhiotruce","Daunting Pokémon","こわもてポケモン","恶颜宝可梦"
"676","furfrou","プードルポケモン",,"푸들포켓몬","貴賓犬寶可夢","Pokémon Caniche","Pudel","Pokémon Caniche","Pokémon Barboncino","Poodle Pokémon","プードルポケモン","贵宾犬宝可梦"
"677","espurr","じせいポケモン",,"자제포켓몬","自制寶可夢","Pokémon Retenue","Zügelungs-Pokémon","Pokémon Moderación","Pokémon Moderazione","Restraint Pokémon","じせいポケモン","自制宝可梦"
"678","meowstic","よくせいポケモン",,"억제포켓몬","抑制寶可夢","Pokémon SelfContrôle","Fassungs-Pokémon","Pokémon Autocontrol","Pokémon Temperanza","Constraint Pokémon","よくせいポケモン","抑制宝可梦"
"679","honedge","とうけんポケモン",,"도검포켓몬","刀劍寶可夢","Pokémon Glaive","Klingenkraft-Pokémon","Pokémon Tizona","Pokémon Armabianca","Sword Pokémon","とうけんポケモン","刀剑宝可梦"
"680","doublade","とうけんポケモン",,"도검포켓몬","刀劍寶可夢","Pokémon Glaive","Klingenkraft-Pokémon","Pokémon Tizona","Pokémon Armabianca","Sword Pokémon","とうけんポケモン","刀剑宝可梦"
"681","aegislash","おうけんポケモン",,"왕검포켓몬","王劍寶可夢","Pokémon Noble Lame","Königsklingen-Pokémon","Pokémon Espada Real","Pokémon Spadareale","Royal Sword Pokémon","おうけんポケモン","王剑宝可梦"
"682","spritzee","こうすいポケモン",,"향수포켓몬","香水寶可夢","Pokémon Fragrance","Parfüm-Pokémon","Pokémon Aroma","Pokémon Profumo","Perfume Pokémon","こうすいポケモン","香水宝可梦"
"683","aromatisse","ほうこうポケモン",,"방향포켓몬","芳香寶可夢","Pokémon Parfum","Duft-Pokémon","Pokémon Fragancia","Pokémon Fragranza","Fragrance Pokémon","ほうこうポケモン","芳香宝可梦"
"684","swirlix","わたあめポケモン",,"솜사탕포켓몬","棉花糖寶可夢","Pokémon Confiserie","Zuckerwatte-Pokémon","Pokémon Chuchería","Pokémon Zuccherino","Cotton Candy Pokémon","わたあめポケモン","棉花糖宝可梦"
"685","slurpuff","ホイップポケモン",,"휩포켓몬","泡沫奶油寶可夢","Pokémon Mousseline","Schlagsahne-Pokémon","Pokémon Nata","Pokémon Panna","Meringue Pokémon","ホイップポケモン","泡沫奶油宝可梦"
"686","inkay","かいてんポケモン",,"회전포켓몬","回轉寶可夢","Pokémon Rotation","Rotations-Pokémon","Pokémon Rotación","Pokémon Volteggio","Revolving Pokémon","かいてんポケモン","回转宝可梦"
"687","malamar","ぎゃくてんポケモン",,"역전포켓몬","倒轉寶可夢","Pokémon Révolution","Inversions-Pokémon","Pokémon Revolución","Pokémon Giravolta","Overturning Pokémon","ぎゃくてんポケモン","倒转宝可梦"
"688","binacle","ふたてポケモン",,"두손포켓몬","雙手寶可夢","Pokémon Bimane","Krallenduo-Pokémon","Pokémon Dos Manos","Pokémon Bimano","Two-Handed Pokémon","ふたてポケモン","双手宝可梦"
"689","barbaracle","しゅうごうポケモン",,"집합포켓몬","集合寶可夢","Pokémon Assemblage","Ballungs-Pokémon","Pokémon Combinación","Pokémon Aggregato","Collective Pokémon","しゅうごうポケモン","集合宝可梦"
"690","skrelp","クサモドキポケモン",,"풀모방포켓몬","似草寶可夢","Pokémon Simulalgue","Tangmimikry-Pokémon","Pokémon Pseudoalga","Pokémon Similalga","Mock Kelp Pokémon","クサモドキポケモン","似草宝可梦"
"691","dragalge","クサモドキポケモン",,"풀모방포켓몬","似草寶可夢","Pokémon Simulalgue","Tangmimikry-Pokémon","Pokémon Pseudoalga","Pokémon Similalga","Mock Kelp Pokémon","クサモドキポケモン","似草宝可梦"
"692","clauncher","みずでっぽうポケモン",,"물대포포켓몬","水槍寶可夢","Pokémon Lance à Eau","Aquapistolen-Pokémon","Pokémon Proyectagua","Pokémon Zampillo","Water Gun Pokémon","みずでっぽうポケモン","水枪宝可梦"
"693","clawitzer","ランチャーポケモン",,"런처포켓몬","發射器寶可夢","Pokémon Blaster","Aquawummen-Pokémon","Pokémon Lanzachorro","Pokémon Acqualancio","Howitzer Pokémon","ランチャーポケモン","发射器宝可梦"
"694","helioptile","はつでんポケモン",,"발전포켓몬","發電寶可夢","Pokémon Générateur","Generatoren-Pokémon","Pokémon Generador","Pokémon Generatore","Generator Pokémon","はつでんポケモン","发电宝可梦"
"695","heliolisk","はつでんポケモン",,"발전포켓몬","發電寶可夢","Pokémon Générateur","Generatoren-Pokémon","Pokémon Generador","Pokémon Generatore","Generator Pokémon","はつでんポケモン","发电宝可梦"
"696","tyrunt","ようくんポケモン",,"유군포켓몬","幼君寶可夢","Pokémon Prince","Kronprinz-Pokémon","Pokémon Heredero","Pokémon Principino","Royal Heir Pokémon","ようくんポケモン","幼君宝可梦"
"697","tyrantrum","ぼうくんポケモン",,"폭군포켓몬","暴君寶可夢","Pokémon Tyran","Tyrannen-Pokémon","Pokémon Tirano","Pokémon Tiranno","Despot Pokémon","ぼうくんポケモン","暴君宝可梦"
"698","amaura","ツンドラポケモン",,"툰드라포켓몬","凍原寶可夢","Pokémon Toundra","Tundra-Pokémon","Pokémon Tundra","Pokémon Tundra","Tundra Pokémon","ツンドラポケモン","冻原宝可梦"
"699","aurorus","ツンドラポケモン",,"툰드라포켓몬","凍原寶可夢","Pokémon Toundra","Tundra-Pokémon","Pokémon Tundra","Pokémon Tundra","Tundra Pokémon","ツンドラポケモン","冻原宝可梦"
"700","sylveon","むすびつきポケモン",,"연결포켓몬","連結寶可夢","Pokémon Attachant","Bindungs-Pokémon","Pokémon Vínculo","Pokémon Legame","Intertwining Pokémon","むすびつきポケモン","连结宝可梦"
"701","hawlucha","レスリングポケモン",,"레슬링포켓몬","摔角寶可夢","Pokémon Catcheur","Wrestling-Pokémon","Pokémon Lucha Libre","Pokémon Lottalibera","Wrestling Pokémon","レスリングポケモン","摔角宝可梦"
"702","dedenne","アンテナポケモン",,"안테나포켓몬","天線寶可夢","Pokémon Antenne","Antennen-Pokémon","Pokémon Antenas","Pokémon Antenna","Antenna Pokémon","アンテナポケモン","天线宝可梦"
"703","carbink","ほうせきポケモン",,"보석포켓몬","寶石寶可夢","Pokémon Joyau","Edelstein-Pokémon","Pokémon Joya","Pokémon Gemma","Jewel Pokémon","ほうせきポケモン","宝石宝可梦"
"704","goomy","なんたいポケモン",,"연체포켓몬","軟體生物寶可夢","Pokémon Mollusque","Schneckedei-Pokémon","Pokémon Molusco","Pokémon Mollusco","Soft Tissue Pokémon","なんたいポケモン","软体生物宝可梦"
